Tanggal,Hujan,Temperatur,Kecepatan Angin,Kelembaban,Tekanan Udara,Arah Angin,UV,DoY,Bulan,Jam,,
2023-10-22 17:00:00,0,31.8,5.81,63.9,1007.34,1.675516082,1.9,290.9589041,10,17,,
2023-10-22 18:00:00,0,29.96,4.21,70.02,1008.42,3.787364477,0,290.9589041,10,18,,
2023-10-22 19:00:00,0,28.4,3.51,78.1,1009.26,1.8675023,0,290.9589041,10,19,,
2023-10-22 20:00:00,0,27.34,2.06,83.4,1010.36,4.049163865,0,290.9589041,10,20,,
2023-10-22 21:00:00,0,26.5,4.21,89.6,1011.16,4.15388362,0,290.9589041,10,21,,
2023-10-22 22:00:00,0,26.1,4.42,92.9,1011.48,3.961897402,0,290.9589041,10,22,,
2023-10-22 23:00:00,0,26.1,4.43,92.8,1011.1,4.415683008,0,290.9589041,10,23,,
2023-10-23 00:00:00,0,25.8,5.21,93.7,1010.68,4.188790205,0,291.9452055,10,0,,
2023-10-23 01:00:00,0,25.2,3.94,94.92,1010.2,4.450589593,0,291.9452055,10,1,,
2023-10-23 02:00:00,0,24.8,3.77,94.92,1009.78,4.29350996,0,291.9452055,10,2,,
2023-10-23 03:00:00,0,23.7,2.08,94.92,1009.96,4.398229715,0,291.9452055,10,3,,
2023-10-23 04:00:00,0,23.5,2.57,94.92,1010.38,4.520402763,0,291.9452055,10,4,,
2023-10-23 05:00:00,0,23.8,3,94.92,1010.42,4.520402763,0,291.9452055,10,5,,
2023-10-23 06:00:00,0,24,3.97,94.92,1010.66,4.468042885,1.3,291.9452055,10,6,,
2023-10-23 07:00:00,0,25.6,4.59,94.92,1011.42,4.450589593,5.4,291.9452055,10,7,,
2023-10-23 08:00:00,0,28.3,8.29,86.9,1011.72,4.36332313,12.1,291.9452055,10,8,,
2023-10-23 09:00:00,0,30.4,9.34,79.18,1011.62,4.4331363,23.2,291.9452055,10,9,,
2023-10-23 10:00:00,0,31.8,7.38,72.52,1011.1,3.926990817,15.9,291.9452055,10,10,,
2023-10-23 11:00:00,0,34.1,7.76,62.42,1010.1,4.485496178,49.8,291.9452055,10,11,,
2023-10-23 12:00:00,0,35.9,6.85,56.2,1008.9,4.415683008,64.9,291.9452055,10,12,,
2023-10-23 13:00:00,0,35.8,5.87,55.9,1007.48,4.468042885,42.4,291.9452055,10,13,,
2023-10-23 14:00:00,0,35.45,5.99,57.15,1006.89,4.118977035,27.8,291.9452055,10,14,,
2023-10-23 15:00:00,0,35.1,6.11,58.4,1006.3,3.769911184,13.2,291.9452055,10,15,,
2023-10-23 16:00:00,0,34.3,8.4,61.6,1006.06,1.780235837,7.8,291.9452055,10,16,,
2023-10-23 17:00:00,0,31.94,9.49,68.5,1006.7,1.658062789,2.5,291.9452055,10,17,,
2023-10-23 18:00:00,0,29.74,6.03,78.34,1007.9,3.525565089,0,291.9452055,10,18,,
2023-10-23 19:00:00,0,28.14,3.82,84.7,1008.82,2.844886681,0,291.9452055,10,19,,
2023-10-23 20:00:00,0,27,3.61,90.26,1009.42,3.839724354,0,291.9452055,10,20,,
2023-10-23 21:00:00,0,26.6,4.37,91.9,1010.14,4.01425728,0,291.9452055,10,21,,
2023-10-23 22:00:00,0,26.52,4.69,93.2,1010.2,3.996803987,0,291.9452055,10,22,,
2023-10-23 23:00:00,0,26.22,4.54,92.9,1010.02,4.206243497,0,291.9452055,10,23,,
2023-10-24 00:00:00,0,25.2,3.64,94.92,1009.76,4.136430327,0,292.9315068,10,0,,
2023-10-24 01:00:00,0,24.8,3.37,94.92,1009.18,4.520402763,0,292.9315068,10,1,,
2023-10-24 02:00:00,0,25,3.99,94.92,1009.16,4.258603375,0,292.9315068,10,2,,
2023-10-24 03:00:00,0,24.44,3.9,94.92,1009,4.258603375,0,292.9315068,10,3,,
2023-10-24 04:00:00,0,24.3,4.4,94.92,1009.38,4.450589593,0,292.9315068,10,4,,
2023-10-24 05:00:00,0,24.4,5.11,94.92,1010.02,4.328416545,0,292.9315068,10,5,,
2023-10-24 06:00:00,0,24.26,4.88,94.92,1010.72,4.4331363,1.1,292.9315068,10,6,,
2023-10-24 07:00:00,0,26.1,6.25,93.12,1011.32,4.4331363,5.9,292.9315068,10,7,,
2023-10-24 08:00:00,0,28.6,9.7,82.82,1011.58,3.979350695,11.8,292.9315068,10,8,,
2023-10-24 09:00:00,0,30.7,10.61,74.6,1011.38,3.94444411,21.3,292.9315068,10,9,,
2023-10-24 10:00:00,0,33.4,9.31,65.32,1010.6,4.468042885,44.7,292.9315068,10,10,,
2023-10-24 11:00:00,0,34.7,8.12,61.72,1009.94,4.468042885,29.4,292.9315068,10,11,,
2023-10-24 12:00:00,0,35.5,6.55,58.48,1008.62,4.520402763,46.8,292.9315068,10,12,,
2023-10-24 13:00:00,0,35.3,6.48,59.48,1007.39,4.066617157,34.9,292.9315068,10,13,,
2023-10-24 14:00:00,0,35.1,6.41,60.48,1006.16,3.612831552,19.7,292.9315068,10,14,,
2023-10-24 15:00:00,0,34.7,7.53,61.44,1005.7,3.543018382,14.8,292.9315068,10,15,,
2023-10-24 16:00:00,0,33.96,8.2,61.7,1005.72,1.745329252,7.5,292.9315068,10,16,,
2023-10-24 17:00:00,0,32.16,7.73,66.8,1006.7,2.35619449,2.2,292.9315068,10,17,,
2023-10-24 18:00:00,0,29.7,6.19,73.16,1008.04,2.024581932,0,292.9315068,10,18,,
2023-10-24 19:00:00,0,27.9,3.15,81.6,1009.54,2.129301687,0,292.9315068,10,19,,
2023-10-24 20:00:00,0,26.9,2.85,88.74,1010.38,3.630284844,0,292.9315068,10,20,,
2023-10-24 21:00:00,0,27.2,4.74,89.3,1011.24,4.328416545,0,292.9315068,10,21,,
2023-10-24 22:00:00,0,26.96,6,89.4,1011,4.4331363,0,292.9315068,10,22,,
2023-10-24 23:00:00,0,27.1,4.72,90.54,1011.06,4.136430327,0,292.9315068,10,23,,
2023-10-25 00:00:00,0,26.62,5.6,91.34,1010.46,4.08407045,0,293.9178082,10,0,,
2023-10-25 01:00:00,0,26,4.45,94.9,1010.06,4.485496178,0,293.9178082,10,1,,
2023-10-25 02:00:00,0,25.6,5.44,94.92,1009.34,4.450589593,0,293.9178082,10,2,,
2023-10-25 03:00:00,0,25.2,4.35,94.92,1009.68,4.520402763,0,293.9178082,10,3,,
2023-10-25 04:00:00,0,24.7,4.54,94.92,1010.12,4.276056667,0,293.9178082,10,4,,
2023-10-25 05:00:00,0,25.1,3.69,94.92,1010.96,4.380776423,0,293.9178082,10,5,,
2023-10-25 06:00:00,0.2,24.8,5.38,94.92,1010.9,4.188790205,1,293.9178082,10,6,,
2023-10-25 07:00:00,0,25.8,3.9,94.92,1011.22,3.909537524,5.7,293.9178082,10,7,,
2023-10-25 08:00:00,0,28.06,7.54,87.18,1011.94,3.735004599,10.6,293.9178082,10,8,,
2023-10-25 09:00:00,0,30.3,9.23,77.8,1011.94,4.171336912,19.4,293.9178082,10,9,,
2023-10-25 10:00:00,0,31.9,8.25,69.96,1011.4,4.01425728,16.1,293.9178082,10,10,,
2023-10-25 11:00:00,0,33.8,7.52,65.1,1010.58,4.171336912,36.8,293.9178082,10,11,,
2023-10-25 12:00:00,0,35.3,6,61.12,1009.3,3.822271062,25.9,293.9178082,10,12,,
2023-10-25 13:00:00,0,36.05,6.36,59.19,1008.19,3.900810878,26.7,293.9178082,10,13,,
2023-10-25 14:00:00,0,36.8,6.72,57.26,1007.08,3.979350695,27.5,293.9178082,10,14,,
2023-10-25 15:00:00,0,34.3,7.71,63.8,1006.7,1.658062789,8.5,293.9178082,10,15,,
2023-10-25 16:00:00,0,34.5,6.62,62.9,1006.38,3.473205211,7,293.9178082,10,16,,
2023-10-25 17:00:00,0,32.5,7.61,68.72,1007.2,3.438298626,2.4,293.9178082,10,17,,
2023-10-25 18:00:00,0,30.2,5.82,76.5,1008.02,2.35619449,0,293.9178082,10,18,,
2023-10-25 19:00:00,0,28.6,4.17,83.1,1009,3.752457892,0,293.9178082,10,19,,
2023-10-25 20:00:00,0,27.8,3.92,88.1,1009.9,3.926990817,0,293.9178082,10,20,,
2023-10-25 21:00:00,0,27.4,4.18,90.7,1010.96,4.01425728,0,293.9178082,10,21,,
2023-10-25 22:00:00,0,26.94,4.13,92.6,1010.96,4.049163865,0,293.9178082,10,22,,
2023-10-25 23:00:00,0,26.56,3.87,94,1011.62,3.892084232,0,293.9178082,10,23,,
2023-10-26 00:00:00,0,25.9,3.48,94.92,1011.32,4.468042885,0,294.9041096,10,0,,
2023-10-26 01:00:00,0,26.05,4.325,94.92,1010.71,4.406956361,0,294.9041096,10,1,,
2023-10-26 02:00:00,0,26.2,5.17,94.92,1010.1,4.345869837,0,294.9041096,10,2,,
2023-10-26 03:00:00,0,25.7,5.07,94.92,1009.88,4.310963252,0,294.9041096,10,3,,
2023-10-26 04:00:00,0,25.5,5.21,94.92,1010.1,4.188790205,0,294.9041096,10,4,,
2023-10-26 05:00:00,0,25.2,5.24,94.92,1010.6,4.101523742,0,294.9041096,10,5,,
2023-10-26 06:00:00,0,26.05,6.065,94.16,1010.85,4.267330021,2.75,294.9041096,10,6,,
2023-10-26 07:00:00,0,26.9,6.89,93.4,1011.1,4.4331363,5.5,294.9041096,10,7,,
2023-10-26 08:00:00,0,29.2,9.76,83.12,1011.84,4.50294947,10.6,294.9041096,10,8,,
2023-10-26 09:00:00,0,31.2,10.04,74.62,1011.76,4.15388362,18.7,294.9041096,10,9,,
2023-10-26 10:00:00,0,32.3,8.83,70.8,1011.48,4.415683008,29.1,294.9041096,10,10,,
2023-10-26 11:00:00,0,34,7.88,63.3,1010.7,3.769911184,44.6,294.9041096,10,11,,
2023-10-26 12:00:00,0,34.9,6.58,61.5,1009.36,4.415683008,47.8,294.9041096,10,12,,
2023-10-26 13:00:00,0,37.44,8.06,51.78,1008.12,3.595378259,50.8,294.9041096,10,13,,
2023-10-26 14:00:00,0,37.1,7.55,53.36,1007.16,1.640609497,15.7,294.9041096,10,14,,
2023-10-26 15:00:00,0,36.7,8.52,53.1,1006.48,1.640609497,14.2,294.9041096,10,15,,
2023-10-26 16:00:00,0,35.5,9.76,53.3,1006.3,1.692969374,7.3,294.9041096,10,16,,
2023-10-26 17:00:00,0,33.4,8.24,64.9,1007.04,1.989675347,2.5,294.9041096,10,17,,
2023-10-26 18:00:00,0,30.7,5.55,75,1007.46,2.42600766,0,294.9041096,10,18,,
2023-10-26 19:00:00,0,28.9,4.04,84.9,1008.3,2.670353756,0,294.9041096,10,19,,
2023-10-26 20:00:00,0,27.8,4.55,91.5,1009.66,3.892084232,0,294.9041096,10,20,,
2023-10-26 21:00:00,0,27.88,6.01,90.2,1010.42,4.171336912,0,294.9041096,10,21,,
2023-10-26 22:00:00,0,27.5,6.11,88.7,1010.8,4.241150082,0,294.9041096,10,22,,
2023-10-26 23:00:00,0,26.8,6.64,92,1010.54,4.136430327,0,294.9041096,10,23,,
2023-10-27 00:00:00,0,26,5.53,95,1010.06,4.206243497,0,295.890411,10,0,,
2023-10-27 01:00:00,0,25.36,5.45,94.92,1009.46,4.118977035,0,295.890411,10,1,,
2023-10-27 02:00:00,0,25,5.46,94.92,1009.08,4.188790205,0,295.890411,10,2,,
2023-10-27 03:00:00,0,24.8,5.61,94.92,1008.8,3.926990817,0,295.890411,10,3,,
2023-10-27 04:00:00,0,24.55,5.515,94.92,1009.03,3.970624048,0,295.890411,10,4,,
2023-10-27 05:00:00,0,24.3,5.42,94.92,1009.26,4.01425728,0,295.890411,10,5,,
2023-10-27 06:00:00,0,24.4,5.02,94.92,1009.62,4.29350996,1.1,295.890411,10,6,,
2023-10-27 07:00:00,0,26.1,5.87,94.92,1010.5,4.101523742,5.6,295.890411,10,7,,
2023-10-27 08:00:00,0,28.4,9.48,89,1011.08,4.415683008,9.1,295.890411,10,8,,
2023-10-27 09:00:00,0,30.1,10.25,79.12,1010.9,3.892084232,12.8,295.890411,10,9,,
2023-10-27 10:00:00,0,32.3,8.73,67.68,1010.58,3.682644722,35.5,295.890411,10,10,,
2023-10-27 11:00:00,0,35.4,7.75,54,1009.5,4.206243497,47.1,295.890411,10,11,,
2023-10-27 12:00:00,0,36.1,7.92,49.3,1008.5,3.979350695,35.9,295.890411,10,12,,
2023-10-27 13:00:00,0,36.7,7.28,47.16,1007.44,1.623156204,49.3,295.890411,10,13,,
2023-10-27 14:00:00,0,36.16,9.83,49.04,1006.7,1.588249619,22.4,295.890411,10,14,,
2023-10-27 15:00:00,0,36,8.28,51.8,1006.5,1.623156204,17.4,295.890411,10,15,,
2023-10-27 16:00:00,0,34,9.93,57.5,1006.3,1.640609497,7.3,295.890411,10,16,,
2023-10-27 17:00:00,0,32.56,8.35,60.2,1006.68,1.745329252,2.5,295.890411,10,17,,
2023-10-27 18:00:00,0,30.2,6.68,71.06,1007.38,1.692969374,0,295.890411,10,18,,
2023-10-27 19:00:00,0,28.46,3.64,80.4,1007.94,2.408554368,0,295.890411,10,19,,
2023-10-27 20:00:00,0,27.1,2.33,87.6,1008.38,4.29350996,0,295.890411,10,20,,
2023-10-27 21:00:00,0,25.54,3.16,94.24,1009.08,4.4331363,0,295.890411,10,21,,
2023-10-27 22:00:00,0,26.4,6.51,91.4,1009.84,4.4331363,0,295.890411,10,22,,
2023-10-27 23:00:00,0,25.74,4.42,94.7,1009.7,4.4331363,0,295.890411,10,23,,
2023-10-28 00:00:00,0,26.4,4.8,92.94,1009.24,4.066617157,0,296.8767123,10,0,,
2023-10-28 01:00:00,0,26.1,5.41,94.92,1008.72,4.328416545,0,296.8767123,10,1,,
2023-10-28 02:00:00,0,25.86,5.99,94.92,1008.12,4.276056667,0,296.8767123,10,2,,
2023-10-28 03:00:00,0,25.3,5.37,94.92,1008.28,4.36332313,0,296.8767123,10,3,,
2023-10-28 04:00:00,0,25.1,5.34,94.92,1008.4,4.258603375,0,296.8767123,10,4,,
2023-10-28 05:00:00,0,24.7,4.28,94.92,1008.88,3.926990817,0,296.8767123,10,5,,
2023-10-28 06:00:00,0,24.6,4.75,94.92,1009.58,4.450589593,1.1,296.8767123,10,6,,
2023-10-28 07:00:00,0,26.48,5.36,94.92,1010.42,4.101523742,5.3,296.8767123,10,7,,
2023-10-28 08:00:00,0,28.8,8.77,86.78,1010.94,3.996803987,10.7,296.8767123,10,8,,
2023-10-28 09:00:00,0,31.5,9.61,74.66,1010.88,3.926990817,18.1,296.8767123,10,9,,
2023-10-28 10:00:00,0,33.26,8.35,67.42,1010.8,3.595378259,40,296.8767123,10,10,,
2023-10-28 11:00:00,0,34.7,8.62,60.92,1009.82,3.752457892,40.1,296.8767123,10,11,,
2023-10-28 12:00:00,0,36.3,8.96,52.86,1008.78,3.717551307,59.7,296.8767123,10,12,,
2023-10-28 13:00:00,0,36.36,8.34,49.58,1007.4,1.623156204,42.9,296.8767123,10,13,,
2023-10-28 14:00:00,0,36.14,9.27,51.38,1006.3,1.623156204,27.2,296.8767123,10,14,,
2023-10-28 15:00:00,0,35.6,9.78,55.42,1005.7,1.640609497,12.3,296.8767123,10,15,,
2023-10-28 16:00:00,0,34.1,9.7,58.2,1005.46,2.28638132,7,296.8767123,10,16,,
2023-10-28 17:00:00,0,32.4,8.35,61,1005.8,2.792526803,2.4,296.8767123,10,17,,
2023-10-28 18:00:00,0,29.8,5.91,73.5,1006.74,1.710422667,0,296.8767123,10,18,,
2023-10-28 19:00:00,0,28.3,3.5,81,1007.64,2.059488517,0,296.8767123,10,19,,
2023-10-28 20:00:00,0,26.8,2.66,88.5,1008.32,3.926990817,0,296.8767123,10,20,,
2023-10-28 21:00:00,0,25.8,2.57,93,1009.06,4.049163865,0,296.8767123,10,21,,
2023-10-28 22:00:00,0,25,2.2,94.92,1009.2,4.468042885,0,296.8767123,10,22,,
2023-10-28 23:00:00,0,25.2,4.27,94.92,1009.38,4.4331363,0,296.8767123,10,23,,
2023-10-29 00:00:00,0,24.8,4.78,94.92,1009.32,4.485496178,0,297.8630137,10,0,,
2023-10-29 01:00:00,0,25.3,4.32,94.92,1008.78,4.450589593,0,297.8630137,10,1,,
2023-10-29 02:00:00,0,25,5.21,94.92,1008.3,4.276056667,0,297.8630137,10,2,,
2023-10-29 03:00:00,0,24.24,4.01,94.92,1008.18,4.4331363,0,297.8630137,10,3,,
2023-10-29 04:00:00,0,24.16,4.4,94.92,1008.18,4.29350996,0,297.8630137,10,4,,
2023-10-29 05:00:00,0,23.9,4.21,94.92,1008.46,4.345869837,0,297.8630137,10,5,,
2023-10-29 06:00:00,0,23.82,3.54,94.92,1009.02,4.206243497,1.1,297.8630137,10,6,,
2023-10-29 07:00:00,0,26.06,5.76,91.12,1009.73,4.127703681,5.85,297.8630137,10,7,,
2023-10-29 08:00:00,0,28.3,7.98,87.32,1010.44,4.049163865,10.6,297.8630137,10,8,,
2023-10-29 09:00:00,0,31.3,8.56,74.82,1010.3,4.398229715,19.4,297.8630137,10,9,,
2023-10-29 10:00:00,0,32.8,6.13,68.3,1009.92,1.832595715,27,297.8630137,10,10,,
2023-10-29 11:00:00,0,35,7.23,58.08,1009.1,3.909537524,29.5,297.8630137,10,11,,
2023-10-29 12:00:00,0,36.5,6.81,45.56,1008,4.049163865,63.6,297.8630137,10,12,,
2023-10-29 13:00:00,0,37.2,8.89,43.5,1006.9,3.368485456,58.9,297.8630137,10,13,,
2023-10-29 14:00:00,0,37.5,9.07,37.16,1005.92,3.560471674,30.1,297.8630137,10,14,,
2023-10-29 15:00:00,0,36.5,8.49,40.5,1005.32,1.623156204,13.9,297.8630137,10,15,,
2023-10-29 16:00:00,0,35.3,9.88,47.1,1005.14,1.623156204,7.3,297.8630137,10,16,,
2023-10-29 17:00:00,0,33.86,7.74,50.28,1005.4,3.438298626,2.7,297.8630137,10,17,,
2023-10-29 18:00:00,0,30.4,4.22,64.62,1006.06,2.373647783,0,297.8630137,10,18,,
2023-10-29 19:00:00,0,27.8,2.5,79.9,1006.4,1.850049007,0,297.8630137,10,19,,
2023-10-29 20:00:00,0,26.5,4.49,86.5,1007.6,3.892084232,0,297.8630137,10,20,,
2023-10-29 21:00:00,0,26.3,4.45,86.7,1008.6,3.857177647,0,297.8630137,10,21,,
2023-10-29 22:00:00,0,25.7,2.95,91,1009.16,4.15388362,0,297.8630137,10,22,,
2023-10-29 23:00:00,0,26.2,5.04,89.2,1008.56,4.171336912,0,297.8630137,10,23,,
2023-10-30 00:00:00,0,25.7,4.34,92.5,1008.22,4.101523742,0,298.8493151,10,0,,
2023-10-30 01:00:00,0,23.9,3.07,94.92,1008.04,4.398229715,0,298.8493151,10,1,,
2023-10-30 02:00:00,0,24.74,3.9,94.92,1007.68,4.29350996,0,298.8493151,10,2,,
2023-10-30 03:00:00,0,24.1,3.5,94.92,1007.5,4.485496178,0,298.8493151,10,3,,
2023-10-30 04:00:00,0,23.9,3.66,94.92,1007.58,4.310963252,0,298.8493151,10,4,,
2023-10-30 05:00:00,0,23.7,4.23,94.92,1007.84,4.380776423,0,298.8493151,10,5,,
2023-10-30 06:00:00,0,23.7,4.24,94.92,1008.22,4.345869837,1.2,298.8493151,10,6,,
2023-10-30 07:00:00,0,26,5.15,93.1,1008.86,4.15388362,5.6,298.8493151,10,7,,
2023-10-30 08:00:00,0,28.8,8.94,83.28,1009.3,3.926990817,10.8,298.8493151,10,8,,
2023-10-30 09:00:00,0,31.2,9.76,73.8,1009.5,4.241150082,20.9,298.8493151,10,9,,
2023-10-30 10:00:00,0,33.3,7.49,65.78,1009.24,3.612831552,32.1,298.8493151,10,10,,
2023-10-30 11:00:00,0,34.8,7.03,59.1,1008.32,3.787364477,34.5,298.8493151,10,11,,
2023-10-30 12:00:00,0,35.9,7.57,48.62,1007.1,1.815142422,62.7,298.8493151,10,12,,
2023-10-30 13:00:00,0,37.2,7.81,46.12,1005.94,3.543018382,57.1,298.8493151,10,13,,
2023-10-30 14:00:00,0,36.2,7.6,53.22,1005.1,1.640609497,28.2,298.8493151,10,14,,
2023-10-30 15:00:00,0,35.2,9.51,57.12,1004.9,1.623156204,13.9,298.8493151,10,15,,
2023-10-30 16:00:00,0,33.7,9.04,62.92,1004.84,1.675516082,7.2,298.8493151,10,16,,
2023-10-30 17:00:00,0,32.22,7.69,69.2,1004.9,1.640609497,2.6,298.8493151,10,17,,
2023-10-30 18:00:00,0,30.1,4.88,77.08,1005.4,1.675516082,0,298.8493151,10,18,,
2023-10-30 19:00:00,0,28.6,2.94,83.4,1006.44,2.565634,0,298.8493151,10,19,,
2023-10-30 20:00:00,0,27.5,2.34,87.6,1007.32,2.111848395,0,298.8493151,10,20,,
2023-10-30 21:00:00,0,26.7,3.01,91.68,1008.56,4.136430327,0,298.8493151,10,21,,
2023-10-30 22:00:00,0,26.02,3.78,94.3,1008.72,4.206243497,0,298.8493151,10,22,,
2023-10-30 23:00:00,0,26.9,5.08,91.6,1008.36,4.22369679,0,298.8493151,10,23,,
2023-10-31 00:00:00,0,26.7,5.54,91.8,1008.26,4.4331363,0,299.8356164,10,0,,
2023-10-31 01:00:00,0,26.2,5.54,93.8,1007.78,4.398229715,0,299.8356164,10,1,,
2023-10-31 02:00:00,0,25.7,4.67,94.92,1007.18,4.380776423,0,299.8356164,10,2,,
2023-10-31 03:00:00,0,25.3,4.96,94.92,1006.82,4.415683008,0,299.8356164,10,3,,
2023-10-31 04:00:00,0,25.1,4.65,94.92,1007.02,4.36332313,0,299.8356164,10,4,,
2023-10-31 05:00:00,0,24.82,3.96,94.92,1007.6,4.136430327,0,299.8356164,10,5,,
2023-10-31 06:00:00,0,25,4.69,94.92,1008.4,4.36332313,1.2,299.8356164,10,6,,
2023-10-31 07:00:00,0,27.1,6.04,92.66,1008.98,4.22369679,5.7,299.8356164,10,7,,
2023-10-31 08:00:00,0,29.7,8.22,81.54,1009.48,3.996803987,11.1,299.8356164,10,8,,
2023-10-31 09:00:00,0,32.1,7.4,71.1,1009.14,4.101523742,19.1,299.8356164,10,9,,
2023-10-31 10:00:00,0,34.46,7.42,63.2,1008.98,3.682644722,22.2,299.8356164,10,10,,
2023-10-31 11:00:00,0,35.1,7.05,59.52,1008.52,3.612831552,27.7,299.8356164,10,11,,
2023-10-31 12:00:00,0,35,7.54,57.34,1007.3,1.675516082,25.1,299.8356164,10,12,,
2023-10-31 13:00:00,0,36,10.53,58.96,1006.1,1.623156204,53.9,299.8356164,10,13,,
2023-10-31 14:00:00,0,34.76,9.4,59.42,1005.34,1.640609497,35.8,299.8356164,10,14,,
2023-10-31 15:00:00,0,35.9,8.61,58.56,1004.88,1.675516082,18.4,299.8356164,10,15,,
2023-10-31 16:00:00,0,34.3,8.06,63.6,1004.7,1.727875959,7.6,299.8356164,10,16,,
2023-10-31 17:00:00,0,33.1,7.04,64.8,1005.26,1.692969374,2.7,299.8356164,10,17,,
2023-10-31 18:00:00,0,30.6,5.86,76.3,1006.18,1.762782545,0,299.8356164,10,18,,
2023-10-31 19:00:00,0,29.1,3.77,83.1,1007.06,1.727875959,0,299.8356164,10,19,,
2023-10-31 20:00:00,0,27.9,2.85,88.5,1008.2,4.258603375,0,299.8356164,10,20,,
2023-10-31 21:00:00,0,27.5,2.94,91,1009.04,4.206243497,0,299.8356164,10,21,,
2023-10-31 22:00:00,0,26.9,4.88,94.2,1009.48,4.415683008,0,299.8356164,10,22,,
2023-10-31 23:00:00,0,27.2,4.47,93.6,1009.14,4.450589593,0,299.8356164,10,23,,
2023-11-01 00:00:00,0,27.3,5.06,93.2,1008.88,4.15388362,0,300.8219178,11,0,,
2023-11-01 01:00:00,0,26.84,5.84,94.32,1008.38,4.450589593,0,300.8219178,11,1,,
2023-11-01 02:00:00,0,26.5,6.61,94.7,1007.8,4.398229715,0,300.8219178,11,2,,
2023-11-01 03:00:00,0,25.7,3.98,94.92,1007.6,4.50294947,0,300.8219178,11,3,,
2023-11-01 04:00:00,0.2,25.5,3.32,94.92,1008.28,4.50294947,0,300.8219178,11,4,,
2023-11-01 05:00:00,0,25.5,4.76,94.92,1008.92,4.50294947,0,300.8219178,11,5,,
2023-11-01 06:00:00,0,25.3,3.55,94.92,1009.38,4.50294947,1.1,300.8219178,11,6,,
2023-11-01 07:00:00,0,26.06,3.06,94.92,1010.04,4.555309348,5.6,300.8219178,11,7,,
2023-11-01 08:00:00,0,27.9,5.94,90.8,1010.12,4.398229715,9.1,300.8219178,11,8,,
2023-11-01 09:00:00,0,31.2,7.79,78.54,1010.26,4.520402763,18.1,300.8219178,11,9,,
2023-11-01 10:00:00,0,32.1,6.72,74.2,1009.82,4.398229715,22.4,300.8219178,11,10,,
2023-11-01 11:00:00,0,34.1,6.79,67.9,1009.28,4.22369679,18.2,300.8219178,11,11,,
2023-11-01 12:00:00,0,35.3,6.34,64.66,1007.92,4.15388362,47.6,300.8219178,11,12,,
2023-11-01 13:00:00,0,35.1,6.87,64.6,1006.58,1.675516082,16.8,300.8219178,11,13,,
2023-11-01 14:00:00,0,35,9.35,64.18,1005.7,1.675516082,26.4,300.8219178,11,14,,
2023-11-01 15:00:00,0,34.9,9.47,65.2,1005.2,1.710422667,14.1,300.8219178,11,15,,
2023-11-01 16:00:00,0,34.1,8.84,69.4,1005.46,1.658062789,7.6,300.8219178,11,16,,
2023-11-01 17:00:00,0,31.8,8.6,75.2,1005.9,1.727875959,2.5,300.8219178,11,17,,
2023-11-01 18:00:00,0,30,5.86,81.8,1006.78,1.832595715,0,300.8219178,11,18,,
2023-11-01 19:00:00,0,29,4,87.44,1007.6,3.560471674,0,300.8219178,11,19,,
2023-11-01 20:00:00,0,28,2.72,91.9,1008.48,3.926990817,0,300.8219178,11,20,,
2023-11-01 21:00:00,0,27.2,3.51,94.92,1008.9,4.15388362,0,300.8219178,11,21,,
2023-11-01 22:00:00,0,26.5,4.71,94.92,1009.34,4.450589593,0,300.8219178,11,22,,
2023-11-01 23:00:00,0,26.6,5.07,94.92,1009.24,4.468042885,0,300.8219178,11,23,,
2023-11-02 00:00:00,0,26.1,3.13,94.92,1009.16,4.468042885,0,301.8082192,11,0,,
2023-11-02 01:00:00,0,26.6,4.08,94.92,1008.66,4.4331363,0,301.8082192,11,1,,
2023-11-02 02:00:00,0,26.4,4.58,94.92,1008,4.415683008,0,301.8082192,11,2,,
2023-11-02 03:00:00,0,25.7,4.26,94.92,1007.82,4.468042885,0,301.8082192,11,3,,
2023-11-02 04:00:00,0,25.28,3.66,94.92,1008.06,4.450589593,0,301.8082192,11,4,,
2023-11-02 05:00:00,0,24.86,3.06,94.92,1008.3,4.4331363,0,301.8082192,11,5,,
2023-11-02 06:00:00,0,25.1,3.23,94.92,1008.74,4.50294947,1.2,301.8082192,11,6,,
2023-11-02 07:00:00,0,27.2,6.39,94.92,1009.14,4.50294947,5.8,301.8082192,11,7,,
2023-11-02 08:00:00,0,29.56,8.93,85.42,1009.64,4.118977035,10.9,301.8082192,11,8,,
2023-11-02 09:00:00,0,31.7,8.01,77.46,1009.32,4.537856055,17,301.8082192,11,9,,
2023-11-02 10:00:00,0,32.7,7.98,70.88,1008.8,4.520402763,33.9,301.8082192,11,10,,
2023-11-02 11:00:00,0,33,7.37,70.22,1007.96,4.468042885,14.5,301.8082192,11,11,,
2023-11-02 12:00:00,0,35.5,6.65,63.5,1006.54,4.57276264,60.4,301.8082192,11,12,,
2023-11-02 13:00:00,0,36.4,5.98,57.9,1005.24,4.537856055,18.4,301.8082192,11,13,,
2023-11-02 14:00:00,0,36.74,4.99,57.24,1004.22,4.729842273,14.4,301.8082192,11,14,,
2023-11-02 15:00:00,0,36.6,6.58,58.04,1003.64,1.640609497,15.4,301.8082192,11,15,,
2023-11-02 16:00:00,0,34.2,7.88,64.9,1004.2,1.692969374,4.7,301.8082192,11,16,,
2023-11-02 17:00:00,0,32.2,8.94,71.6,1004.7,3.961897402,2.4,301.8082192,11,17,,
